DBpedia_Company_ID,company,locationCity,locationCountry,keyPeople,foundingYear,industry,revenue,numberOfEmployees,asset
DBpedia_Company_7594,http://dbpedia.org/resource/UkrFerry,,,Oleksandr Kurlyand,1995,http://dbpedia.org/resource/Transport,,300,
DBpedia_Company_7595,http://dbpedia.org/resource/RED_Distribution,,,,1979,,,,
DBpedia_Company_7596,http://dbpedia.org/resource/WET_(company),"http://dbpedia.org/resource/California;;http://dbpedia.org/resource/Sun_Valley,_Los_Angeles",USA,"Mark Fuller, CEO",1983,,,,
DBpedia_Company_7597,http://dbpedia.org/resource/Big_Records,,,,,,,,
DBpedia_Company_7598,http://dbpedia.org/resource/Chongqing_Helicopter_Investment_Co,,http://dbpedia.org/resource/China,,,,,,
DBpedia_Company_7599,http://dbpedia.org/resource/SRF_Limited,http://dbpedia.org/resource/Gurgaon,http://dbpedia.org/resource/India,"Arun Bharat Ram, Chairman",1970,,,,
DBpedia_Company_7600,http://dbpedia.org/resource/Da_Ran_Culture,,,,,,,,
DBpedia_Company_7601,http://dbpedia.org/resource/Radium_Records,,,,,,,,
DBpedia_Company_7602,http://dbpedia.org/resource/Asia_Bridge_Contents,,,,,,,,
DBpedia_Company_7603,http://dbpedia.org/resource/Siete_Records,,,,,,,,
DBpedia_Company_7604,http://dbpedia.org/resource/Progress_Software,"http://dbpedia.org/resource/Bedford,_Massachusetts",http://dbpedia.org/resource/United_States,Phil Pead Chris Perkins John Goodson Karen Padir Jerry Rulli Michael Benedict,1981,http://dbpedia.org/resource/Software,3.34E+08,942,
DBpedia_Company_7605,http://dbpedia.org/resource/Source_Technologies,,,"Keith Hamilton, President and CEO",1986,http://dbpedia.org/resource/Technology,,,
DBpedia_Company_7606,http://dbpedia.org/resource/Bakery_Records,,,,,,,,
DBpedia_Company_7607,http://dbpedia.org/resource/Big_Finish_Productions,http://dbpedia.org/resource/Berkshire,UK,"Barnaby Edwards, Casting Director;;David Richardson, Producer;;Ian Atkins, Producer's Assistant;;Jason Haigh-Ellery, MD;;John Ainsworth, Marketing Director;;Nicholas Briggs, Executive Producer;;Paul Spragg, Production Assistant;;Richard Dinnick, Web Producer;;Xanna Eve Chown, Books Production",1996,,,,
DBpedia_Company_7608,http://dbpedia.org/resource/Sunflower_Farmers_Market,,,"Chris Sherrell, President & CEOPress Release",2002,,,,
DBpedia_Company_7609,http://dbpedia.org/resource/Lefebvre_Brewery,,,,1876,http://dbpedia.org/resource/Alcoholic_beverage,,,
DBpedia_Company_7610,http://dbpedia.org/resource/Big_Kidz_Entertainment,,,,,,,,
DBpedia_Company_7611,http://dbpedia.org/resource/Print_Services_&_Distribution_Association,,,Matt Sanderson _?Executive Vice President,,http://dbpedia.org/resource/Printing,,30,
DBpedia_Company_7612,http://dbpedia.org/resource/Transmanche_Ferries,,,"Pierre Gehanne, Chairman",2001,,,,
DBpedia_Company_7613,http://dbpedia.org/resource/Transonic_Combustion,http://dbpedia.org/resource/Los_Angeles,,"Wolfgang Bullmer, President and CEO",,http://dbpedia.org/resource/Automotive_industry,,,
DBpedia_Company_7614,http://dbpedia.org/resource/Boulder_Electric_Vehicle,"http://dbpedia.org/resource/Lafayette,_Colorado",http://dbpedia.org/resource/United_States,,,,,,
DBpedia_Company_7615,http://dbpedia.org/resource/Utilimaster_Corporation,"http://dbpedia.org/resource/Bristol,_Indiana",USA,,1973,,,,
DBpedia_Company_7616,http://dbpedia.org/resource/Abandoned_Love_Records,,,,2004,,,,
DBpedia_Company_7617,http://dbpedia.org/resource/Drakkar_Productions,,,,1994,,,,
DBpedia_Company_7618,http://dbpedia.org/resource/Latigent,,,Chris Crosby; Jason Kolb,2002,http://dbpedia.org/resource/Business_intelligence,,,
DBpedia_Company_7619,http://dbpedia.org/resource/Adarsh_Co-operative_Bank,,,( );;COO;;Deepak Hiran;;Dr.V.K. Trivedi;;Narendra Singh Dabi,1972,http://dbpedia.org/resource/Bank;;http://dbpedia.org/resource/Financial_services,,450,
DBpedia_Company_7620,http://dbpedia.org/resource/Victorian_Carnivorous_Plant_Society,,,,,,,,
DBpedia_Company_7621,http://dbpedia.org/resource/Boustead_Heavy_Industries,http://dbpedia.org/resource/Kuala_Lumpur,http://dbpedia.org/resource/Malaysia,Tan Sri Dato' Seri Lodin Wok Kamaruddin,2005,http://dbpedia.org/resource/Aerospace;;http://dbpedia.org/resource/Arms_industry;;http://dbpedia.org/resource/Shipbuilding,7.60E+08,2160,1.33E+09
DBpedia_Company_7622,http://dbpedia.org/resource/GAC_Toyota,http://dbpedia.org/resource/Guangzhou,http://dbpedia.org/resource/China,,2004,http://dbpedia.org/resource/Automotive_industry,,5600,
DBpedia_Company_7623,http://dbpedia.org/resource/TriStar_Television,,,Steve McQuinn,1986;;1991,http://dbpedia.org/resource/Television,,,
DBpedia_Company_7624,http://dbpedia.org/resource/Grameen_Telecom,,,,,,,,
DBpedia_Company_7625,http://dbpedia.org/resource/Com2uS,http://dbpedia.org/resource/Seoul,South Korea,,,,,,
DBpedia_Company_7626,http://dbpedia.org/resource/Exitstencilisms,,,,,,,,
DBpedia_Company_7627,http://dbpedia.org/resource/Crafty_Games,,,,,,,,
DBpedia_Company_7628,http://dbpedia.org/resource/Yazoo_Records,,,,,,,,
DBpedia_Company_7629,http://dbpedia.org/resource/Slave_Pit_Inc.,,,,,,,,
DBpedia_Company_7630,http://dbpedia.org/resource/Cross_Colours,,,,1989,,,,
DBpedia_Company_7631,http://dbpedia.org/resource/Panorama_Software,http://dbpedia.org/resource/Toronto,http://dbpedia.org/resource/Canada,"Eynav Azarya, CEO;;Rony Ross, Executive Chairman and CTO, Oudi Antebi , VP Strategy and Marketing, Kobi Averbuch, VP R&D",1993,http://dbpedia.org/resource/Business_intelligence,,,
DBpedia_Company_7632,http://dbpedia.org/resource/Tetra_Pak,,,Dennis Jönsson;;Gad Rausing;;Hans Rausing;;Ruben Rausing,1943,http://dbpedia.org/resource/Food_packaging,1.11E+10,23540,
DBpedia_Company_7633,http://dbpedia.org/resource/DelSolar,,,"RC Liang, Chairman and CEO",2004,http://dbpedia.org/resource/Photovoltaic_system;;http://dbpedia.org/resource/Solar_cell;;http://dbpedia.org/resource/Solar_panel,241,810,
DBpedia_Company_7634,http://dbpedia.org/resource/Universal_Attractions_Agency,,,"Jeff Allen, Co-Owner;;Jeff Epstein, Co-Owner",1949,,,,
DBpedia_Company_7635,http://dbpedia.org/resource/Reel_Rock_Film_Tour,"Boulder, Colorado",USA,,,,,,
DBpedia_Company_7636,http://dbpedia.org/resource/Gibdock,,,Richard Beards Commercial Director;;http://dbpedia.org/resource/Joseph_Corvelli,1904,http://dbpedia.org/resource/Naval_architecture;;http://dbpedia.org/resource/Shipbuilding,,,
DBpedia_Company_7637,http://dbpedia.org/resource/Arctech_Helsinki_Shipyard,http://dbpedia.org/resource/Helsinki,http://dbpedia.org/resource/Finland,Esko Mustamäki,2011,http://dbpedia.org/resource/Shipbuilding,,,
DBpedia_Company_7638,http://dbpedia.org/resource/Frontier_Airlines_(1950%E2%80%931986),,,Al Feldman;;Bud Maytag;;Glen Ryland;;Hal Darr;;Lew Dymond;;Ray Wilson,,,,,
DBpedia_Company_7639,http://dbpedia.org/resource/ArabiaWeather,http://dbpedia.org/resource/Amman,http://dbpedia.org/resource/Jordan,,2006,,,20,
DBpedia_Company_7640,http://dbpedia.org/resource/Centro_de_Tecnologia_Canavieira,,,"President: Luís Roberto Pogetti 
 Vice-president : Pedro Mizutani",1969,http://dbpedia.org/resource/Consultant;;http://dbpedia.org/resource/Research_and_development,,,
DBpedia_Company_7641,http://dbpedia.org/resource/Time_Warner_Interactive_Entertainment,,,,,,,,
DBpedia_Company_7642,http://dbpedia.org/resource/Newport_Television,"http://dbpedia.org/resource/Kansas_City,_Missouri",,http://dbpedia.org/resource/Sandy_DiPasquale,2007,,,,
DBpedia_Company_7643,http://dbpedia.org/resource/Anna_Hatzisofia,,,,,,,,
DBpedia_Company_7644,http://dbpedia.org/resource/United_Plantations,,,Dato_?Carl Bek-Nielsen;;Tan Sri Datuk Dr. Johari bin Mat( ),1917,http://dbpedia.org/resource/Intensive_farming,,,
DBpedia_Company_7645,http://dbpedia.org/resource/LightSurf,,,"Philippe Kahn, Founder;;Sonia Lee, Co-Founder",1998,http://dbpedia.org/resource/Wireless,,,
DBpedia_Company_7646,http://dbpedia.org/resource/Plastic_Omnium,http://dbpedia.org/resource/Levallois-Perret,http://dbpedia.org/resource/France,Laurent Burelle,1946,http://dbpedia.org/resource/Petrochemical,4.22E+09,20000,1.68E+09
DBpedia_Company_7647,http://dbpedia.org/resource/ODS-Petrodata,,,http://dbpedia.org/resource/Per_Christian_Grytnes,2002,,,100,
DBpedia_Company_7648,http://dbpedia.org/resource/First_United_Bank,,,"Greg Massey, Chairman/CEO",1900,http://dbpedia.org/resource/Bank,,550,2.06E+09
DBpedia_Company_7649,http://dbpedia.org/resource/Akita_Shoten,,,,,,,,
DBpedia_Company_7650,http://dbpedia.org/resource/Jim_Henson_Pictures,,,,1995,,,,
DBpedia_Company_7651,http://dbpedia.org/resource/Windsor_Family_Credit_Union,,,"Board of Directors;;Chair, WFCU;;Martin J. Komsa;;President and CEO, WFCU
                  Martin D. Gillis",,,,,
DBpedia_Company_7652,http://dbpedia.org/resource/Goldgenie,http://dbpedia.org/resource/London,http://dbpedia.org/resource/United_Kingdom,http://dbpedia.org/resource/James_Caan_(entrepreneur),1995,,,,
DBpedia_Company_7653,http://dbpedia.org/resource/AT&T_Labs,,,,1988,http://dbpedia.org/resource/Research_and_development,,,
DBpedia_Company_7654,http://dbpedia.org/resource/Loud_Mouth_Records,,,,,,,,
DBpedia_Company_7655,http://dbpedia.org/resource/Glass_Mountain_Records,,,,2007,,,,
DBpedia_Company_7656,http://dbpedia.org/resource/EMI_Finland,,,,,,,,
DBpedia_Company_7657,http://dbpedia.org/resource/Clipix,,,,,,,,
DBpedia_Company_7658,http://dbpedia.org/resource/Birdstep_Technology,,,,1996,http://dbpedia.org/resource/Technology,,,
DBpedia_Company_7659,http://dbpedia.org/resource/45_Records,,,,,,,,
DBpedia_Company_7660,http://dbpedia.org/resource/VB_Pictures,http://dbpedia.org/resource/India;;http://dbpedia.org/resource/Mumbai,,Vishal Bhardwaj,2007,http://dbpedia.org/resource/Film,,,
DBpedia_Company_7661,http://dbpedia.org/resource/Choppies,http://dbpedia.org/resource/Gaborone,http://dbpedia.org/resource/Botswana,Festus Mogae Ramachandran Ottapathu,,http://dbpedia.org/resource/Fast-moving_consumer_goods;;http://dbpedia.org/resource/Retail,,5267,
DBpedia_Company_7662,http://dbpedia.org/resource/Lindt_&_Spr%C3%BCngli,"http://dbpedia.org/resource/Kilchberg,_Z%C3%BCrich",http://dbpedia.org/resource/Switzerland,Dieter Weisskopf;;Ernst Tanner;;Uwe Sommer,,,,,
DBpedia_Company_7663,http://dbpedia.org/resource/McClelland_&_Stewart,,,,1906,,,,
DBpedia_Company_7664,http://dbpedia.org/resource/AH-Software,,,"Tomohide Ogata, President & CEO",2005,http://dbpedia.org/resource/Computer_hardware;;http://dbpedia.org/resource/Software,,13,
DBpedia_Company_7665,http://dbpedia.org/resource/Scient,San Franscisco,United States,,1997,,,1180,
DBpedia_Company_7666,http://dbpedia.org/resource/BBC_Studios_and_Post_Production,http://dbpedia.org/resource/London,http://dbpedia.org/resource/England,,1998,http://dbpedia.org/resource/Terrestrial_television,,,
DBpedia_Company_7667,http://dbpedia.org/resource/BUT_(retailer),http://dbpedia.org/resource/%C3%89merainville;;http://dbpedia.org/resource/Seine-et-Marne,France,,1972,http://dbpedia.org/resource/Retail,1.80E+09,6500,
DBpedia_Company_7668,http://dbpedia.org/resource/Exergen_Corporation,"http://dbpedia.org/resource/Watertown,_Massachusetts",,Francesco Pompei;;http://dbpedia.org/resource/President,1980,,,,
DBpedia_Company_7669,http://dbpedia.org/resource/New_Scotland_Records,,,,2008,,,,
DBpedia_Company_7670,http://dbpedia.org/resource/Ultima_(film_company),,,,,,,,
DBpedia_Company_7671,http://dbpedia.org/resource/China_Properties_Group,http://dbpedia.org/resource/Hong_Kong,http://dbpedia.org/resource/China,Chairman: Mr. Wang Shizhong,,http://dbpedia.org/resource/Real_estate,,,
DBpedia_Company_7672,http://dbpedia.org/resource/Attic_Books,,,"Marvin Post, Owner",1976,,,,
DBpedia_Company_7673,http://dbpedia.org/resource/Dolphin_Discovery,,,,1990,http://dbpedia.org/resource/Tourism,,,
DBpedia_Company_7674,http://dbpedia.org/resource/Magic_Lamp_Records,,,,,,,,
DBpedia_Company_7675,http://dbpedia.org/resource/Black_Crow_Records,,,,1981,,,,
DBpedia_Company_7676,http://dbpedia.org/resource/Centro_Elettrotecnico_Sperimentale_Italiano,,,"Salvatore Machì , Matteo Codazzi",1956,,1.04E+08,612,
DBpedia_Company_7677,http://dbpedia.org/resource/Gamerang,,,"Greg Gentling, Co-Founder & CEO;;Nargess Fassih, Co-Founder & COO",2003,http://dbpedia.org/resource/Renting,,,
DBpedia_Company_7678,http://dbpedia.org/resource/Direct_Agents,,,,2003,http://dbpedia.org/resource/Digital_marketing;;http://dbpedia.org/resource/Online_advertising,,,
DBpedia_Company_7679,http://dbpedia.org/resource/Celesc,http://dbpedia.org/resource/Florian%C3%B3polis,http://dbpedia.org/resource/Brazil,Antonio Gavazzoni,1955,http://dbpedia.org/resource/Electricity,2.20E+09,3970,
DBpedia_Company_7680,http://dbpedia.org/resource/Adult_Visual_Animation,,,,,,,,
DBpedia_Company_7681,http://dbpedia.org/resource/Van_Hool,,,Bernard Van Hool;;Filip Van Hool,1947,http://dbpedia.org/resource/Automotive_industry,,,
DBpedia_Company_7682,http://dbpedia.org/resource/Isfin_(Islamic_finance_lawyers),,,"Pr. Laurent Marlière, Ceo",2011,,,,
DBpedia_Company_7683,http://dbpedia.org/resource/Bristol_Aeroplane_Company,,,"http://dbpedia.org/resource/Frank_Barnwell;;http://dbpedia.org/resource/Roy_Fedden;;http://dbpedia.org/resource/Sir_George_White,_1st_Baronet",1910,,,,
DBpedia_Company_7684,http://dbpedia.org/resource/Eclipse_Films,,,,,,,,
DBpedia_Company_7685,http://dbpedia.org/resource/Sberbank_Srbija,http://dbpedia.org/resource/Belgrade,http://dbpedia.org/resource/Serbia,Valeriy Ovsyannikov,1991,http://dbpedia.org/resource/Financial_services,6.61E+07,568,8.67E+08
DBpedia_Company_7686,http://dbpedia.org/resource/Qwest,http://dbpedia.org/resource/Colorado;;http://dbpedia.org/resource/Denver,USA,,1996,http://dbpedia.org/resource/Telecommunication,1.38E+10,30000,2.25E+10
DBpedia_Company_7687,http://dbpedia.org/resource/Grand_Union_(supermarket),"Scranton, Pennsylvania;;http://dbpedia.org/resource/Brooklyn;;http://dbpedia.org/resource/Elmwood_Park,_New_Jersey;;http://dbpedia.org/resource/Wayne,_New_Jersey;;http://dbpedia.org/resource/Williamsville,_New_York",http://dbpedia.org/resource/United_States,,1872,http://dbpedia.org/resource/Retail,,,
DBpedia_Company_7688,http://dbpedia.org/resource/Eko_guitars,http://dbpedia.org/resource/Recanati,Italy,,1959,,,,
DBpedia_Company_7689,http://dbpedia.org/resource/Orbit_Express_Airlines,,,"Ali Esmer CEO, Muhammet Esmer Chairman",,http://dbpedia.org/resource/Aviation,1.03E+10,,
DBpedia_Company_7690,http://dbpedia.org/resource/Redcort_Software,"http://dbpedia.org/resource/California;;http://dbpedia.org/resource/Fresno,_California",http://dbpedia.org/resource/United_States,,1997,http://dbpedia.org/resource/Software,,,
DBpedia_Company_7691,http://dbpedia.org/resource/Slanted_Records,,,,2004,,,,
DBpedia_Company_7692,http://dbpedia.org/resource/LifeLock,"Tempe, Arizona",United States,"Hilary Schneider, President;;Todd Davis, Chairman and CEO",2005,,3.70E+08,675,
DBpedia_Company_7693,http://dbpedia.org/resource/NAF_Neunkirchener_Achsenfabrik,http://dbpedia.org/resource/Bavaria;;http://dbpedia.org/resource/Neunkirchen_am_Brand,http://dbpedia.org/resource/Germany,", Bernhard Schnabel;;, Erwin Urban;;Alfred Saam",1960,,,450,
DBpedia_Company_7694,http://dbpedia.org/resource/Syed_Jawaid_Iqbal,,,,,,,,
DBpedia_Company_7695,http://dbpedia.org/resource/Temporary_Residence_Limited,,,,1995,,,,
DBpedia_Company_7696,http://dbpedia.org/resource/Screen_Door,,,,,,,,
DBpedia_Company_7697,http://dbpedia.org/resource/Djur_And_Mir,,,,,,,,
DBpedia_Company_7698,http://dbpedia.org/resource/32Red,,,"_?,2002""",http://dbpedia.org/resource/Casino,,75,,
DBpedia_Company_7699,http://dbpedia.org/resource/George_P._Johnson,"http://dbpedia.org/resource/Auburn_Hills,_Michigan",http://dbpedia.org/resource/United_States,"Chris Meyer , Denise Wong",,http://dbpedia.org/resource/Brand_management,185,1300,
DBpedia_Company_7700,http://dbpedia.org/resource/Curtiss-Robertson_Airplane_Manufacturing_Company,,,http://dbpedia.org/resource/William_B._Robertson,1927,,,,
DBpedia_Company_7701,http://dbpedia.org/resource/Orbit_Semiconductor,,,,1985,,,,
DBpedia_Company_7702,"http://dbpedia.org/resource/OFM,_Inc",,,"Abel Zalcberg, Founder ; Barbara Zalcberg, President ; Blake Zalcberg, CEO",1995,,,,
DBpedia_Company_7703,http://dbpedia.org/resource/American_Center_for_Mongolian_Studies,,,"Charles Krusekopf, founder and Executive Director;;David Dettman, Director of US Office;;Marc Tassé, Resident Director of Mongolia Office;;William Fitzhugh, President of the Board of Directors",2002,,,,
DBpedia_Company_7704,http://dbpedia.org/resource/Mondo_TV,,,Carlo Marchetti;;Matteo Corradi;;Orlando Corradi,1964,http://dbpedia.org/resource/Distribution_(business);;http://dbpedia.org/resource/Publishing,1.65E+07,,3.17E+07
DBpedia_Company_7705,http://dbpedia.org/resource/HD_Mining_International,,,"Jody Skimkus, Vice-President;;Penggui Yan, Chair",2011,http://dbpedia.org/resource/Mining,,200,
DBpedia_Company_7706,http://dbpedia.org/resource/Fraunhofer_Additive_Manufacturing_Alliance,http://dbpedia.org/resource/Stuttgart,http://dbpedia.org/resource/Germany,,1999,,,,
DBpedia_Company_7707,http://dbpedia.org/resource/Retalix,,,"Avinoam Naor, Chairman;;Joshua Sheffer, CEO,",1982,http://dbpedia.org/resource/Software,2.36E+08,,
DBpedia_Company_7708,http://dbpedia.org/resource/Toktumi,"San Francisco, CA 94111",United States,,,http://dbpedia.org/resource/Voice_over_IP,,40,
DBpedia_Company_7709,http://dbpedia.org/resource/Rakon,,,,1967,http://dbpedia.org/resource/Global_Positioning_System;;http://dbpedia.org/resource/Quartz,176.26,589,
DBpedia_Company_7710,http://dbpedia.org/resource/Russian_Internet_Solutions,,,,,,,,
DBpedia_Company_7711,http://dbpedia.org/resource/Fake_Record_Label,,,,,,,,
DBpedia_Company_7712,http://dbpedia.org/resource/Kyoto_Electronics,,,,1998,,,,
DBpedia_Company_7713,http://dbpedia.org/resource/Greyhound_Australia,,,,,,,,
DBpedia_Company_7714,http://dbpedia.org/resource/Yardley_of_London,,,,1770,http://dbpedia.org/resource/Personal_care,,,
DBpedia_Company_7715,http://dbpedia.org/resource/LambdaMu_Games,,,,,,,,
DBpedia_Company_7716,http://dbpedia.org/resource/482_Music,,,,,,,,
DBpedia_Company_7717,http://dbpedia.org/resource/Tequila_Herradura,http://dbpedia.org/resource/Amatit%C3%A1n;;http://dbpedia.org/resource/Jalisco,http://dbpedia.org/resource/Mexico,Randy McCann,1870,,,,
DBpedia_Company_7718,http://dbpedia.org/resource/IBC_(bus_manufacturer),http://dbpedia.org/resource/Brisbane,Australia,,1963,http://dbpedia.org/resource/Bus_manufacturing,,,
DBpedia_Company_7719,http://dbpedia.org/resource/Avalanche_Recordings,,,,1999,,,,
DBpedia_Company_7720,http://dbpedia.org/resource/Distribuidora_Belgrano_Norte,,,,,,,,
DBpedia_Company_7721,http://dbpedia.org/resource/Sajid_Mahmud_Shah,,,,,,,,
DBpedia_Company_7722,http://dbpedia.org/resource/Roussopouli_Company,,,,,,,,
DBpedia_Company_7723,http://dbpedia.org/resource/Nextar_Therapeutics,,,,1990,,1.49E+08,,
DBpedia_Company_7724,http://dbpedia.org/resource/Center_for_Asian_American_Media,,,,,,,,
DBpedia_Company_7725,http://dbpedia.org/resource/ReD,,,CEO: Paul Stanley,2000,,,,
DBpedia_Company_7726,http://dbpedia.org/resource/Woopra,http://dbpedia.org/resource/California;;http://dbpedia.org/resource/San_Francisco,http://dbpedia.org/resource/United_States,"Elie Khoury, CEO;;Jad Younan, CTO",,http://dbpedia.org/resource/Technology,,,
DBpedia_Company_7727,http://dbpedia.org/resource/Atos,,,http://dbpedia.org/resource/Thierry_Breton,1988,http://dbpedia.org/resource/IT_service_management;;http://dbpedia.org/resource/Information_technology_consulting,1.00E+10,86000,7.45E+09
DBpedia_Company_7728,http://dbpedia.org/resource/Advent_Film_Group,"http://dbpedia.org/resource/Purcellville,_Virginia",,,2007,,,,
DBpedia_Company_7729,http://dbpedia.org/resource/Zenith_Bank,"Zenith Heights, Plot 84, Ajose Adeogun street, Victoria Island, Lagos",http://dbpedia.org/resource/Nigeria,"Jim Ovia, Chairman;;Peter Amangbo, CEO",1990,,,6616,
DBpedia_Company_7730,http://dbpedia.org/resource/K%C3%A6rne_Film,,,,,,,,
DBpedia_Company_7731,http://dbpedia.org/resource/Dead_reckoning,,,,,,,,
DBpedia_Company_7732,http://dbpedia.org/resource/G%C3%A1vea_Investimentos,,,,,,,,
DBpedia_Company_7733,http://dbpedia.org/resource/Mangalam_Publications,,,,,,,,
DBpedia_Company_7734,http://dbpedia.org/resource/IGM_Financial,http://dbpedia.org/resource/Manitoba;;http://dbpedia.org/resource/Winnipeg,http://dbpedia.org/resource/Canada,Charles R. Sims & Murray J. Taylor,1926,,,4643,
DBpedia_Company_7735,http://dbpedia.org/resource/Jason_Perkins,,,,,,,,
DBpedia_Company_7736,http://dbpedia.org/resource/SMC_Corporation,,,,,,,,
DBpedia_Company_7737,http://dbpedia.org/resource/Key_Lime_Pie_Records,,,,1993,,,,
DBpedia_Company_7738,http://dbpedia.org/resource/Sik_Kitty_Productions,,,,,,,,
DBpedia_Company_7739,http://dbpedia.org/resource/Friends_of_Friends,,,,,,,,
DBpedia_Company_7740,http://dbpedia.org/resource/Divine_Word_Seminary,,,,,,,,
DBpedia_Company_7741,http://dbpedia.org/resource/Exide_Life_Insurance,,,,2000,,,,
DBpedia_Company_7742,http://dbpedia.org/resource/ReadySpace_Cloud_Services,,,,,http://dbpedia.org/resource/Cloud_computing,,,
DBpedia_Company_7743,http://dbpedia.org/resource/Fairfax_New_Zealand,,,,,,,,
DBpedia_Company_7744,http://dbpedia.org/resource/Kystlink,http://dbpedia.org/resource/Langesund,http://dbpedia.org/resource/Norway,,2006,http://dbpedia.org/resource/Ship_transport,,,
DBpedia_Company_7745,"http://dbpedia.org/resource/Organize,_Inc",,,,1998,http://dbpedia.org/resource/Retail,,,
DBpedia_Company_7746,http://dbpedia.org/resource/Ambu_(company),,,"Anders Arvai, CFO;;Lars Marcher, President & CEO;;N.E. Nielsen, Chairman",1937,http://dbpedia.org/resource/Health_care,,1216,
DBpedia_Company_7747,http://dbpedia.org/resource/Elbe_&_Sohn,,,,1919,,,,
DBpedia_Company_7748,http://dbpedia.org/resource/Treksta,1549,,,1988,http://dbpedia.org/resource/Clothing;;http://dbpedia.org/resource/Fashion_accessory;;http://dbpedia.org/resource/Footwear,,2000,
DBpedia_Company_7749,http://dbpedia.org/resource/Something_Awful,,,David Thorpe;;Richard Kyanka;;Zack Parsons,,http://dbpedia.org/resource/.com,,,
DBpedia_Company_7750,http://dbpedia.org/resource/The_Linde_Group,http://dbpedia.org/resource/Munich,http://dbpedia.org/resource/Germany,"Dr Wolfgang Büchele , Manfred Schneider",1879,http://dbpedia.org/resource/Chemical_industry;;http://dbpedia.org/resource/Energy;;http://dbpedia.org/resource/Engineering;;http://dbpedia.org/resource/Health_care,1.67E+10,63487,3.27E+10
DBpedia_Company_7751,http://dbpedia.org/resource/Abu_Dhabi_Islamic_Bank_Egypt,Cairo,http://dbpedia.org/resource/Egypt,,,http://dbpedia.org/resource/Financial_services,,,
DBpedia_Company_7752,http://dbpedia.org/resource/Salem_Press,,,,1949,,,,
DBpedia_Company_7753,http://dbpedia.org/resource/Moonstone_Records,,,,,,,,
DBpedia_Company_7754,http://dbpedia.org/resource/Mayr-Melnhof,,,"Wilhelm Hörmanseder , Michael Gröller",1950,http://dbpedia.org/resource/Packaging_and_labeling;;http://dbpedia.org/resource/Paper,1.78E+09,8680,1.52E+09
DBpedia_Company_7755,http://dbpedia.org/resource/Thi%C3%A9not,,,,,,,,
DBpedia_Company_7756,http://dbpedia.org/resource/Hale_Ranch,"http://dbpedia.org/resource/Harshaw,_Arizona",http://dbpedia.org/resource/United_States,,1915,http://dbpedia.org/resource/Cattle,,,
DBpedia_Company_7757,http://dbpedia.org/resource/BusinessObjects,,,"Bernard Liautaud, Chairman and Founder;;John Schwarz, CEO",1990,http://dbpedia.org/resource/Software,1.08E+09,4977,
DBpedia_Company_7758,http://dbpedia.org/resource/Eutelsat,,,Michel de Rosen,1977,http://dbpedia.org/resource/Communications_satellite,,,
DBpedia_Company_7759,http://dbpedia.org/resource/Exact_Holding,,,Erik van der Meijden,1984,http://dbpedia.org/resource/Information_technology;;http://dbpedia.org/resource/Software,217,1867,
DBpedia_Company_7760,http://dbpedia.org/resource/Good_Time_Jazz_Records,,,,,,,,
DBpedia_Company_7761,http://dbpedia.org/resource/Dennaton_Games,http://dbpedia.org/resource/Gothenburg;;http://dbpedia.org/resource/Malm%C3%B6,http://dbpedia.org/resource/Sweden,Dennis Wedin;;http://dbpedia.org/resource/Jonatan_S%C3%B6derstr%C3%B6m,2012,http://dbpedia.org/resource/Interactive_entertainment;;http://dbpedia.org/resource/Video_game_industry,,2,
DBpedia_Company_7762,http://dbpedia.org/resource/Tata_Sky,,,http://dbpedia.org/resource/Harit_Nagpal,2004,,,,
DBpedia_Company_7763,http://dbpedia.org/resource/Abstraktsens_Produktions,,,,,,,,
DBpedia_Company_7764,http://dbpedia.org/resource/Croftward_Publishing,,,,,,,,
DBpedia_Company_7765,http://dbpedia.org/resource/International_Multifoods_Corporation,,,,,,,,
DBpedia_Company_7766,http://dbpedia.org/resource/Henderson_Investment,Hong Kong,China,Chairman: Dr. Lee Shau Kee,1970,http://dbpedia.org/resource/Conglomerate_(company),,,
DBpedia_Company_7767,http://dbpedia.org/resource/IdeaPocket,http://dbpedia.org/resource/Tokyo,http://dbpedia.org/resource/Japan,,2002,http://dbpedia.org/resource/Pornography,,,
DBpedia_Company_7768,http://dbpedia.org/resource/Golden_12,,,,,,,,
DBpedia_Company_7769,http://dbpedia.org/resource/Somec,"http://dbpedia.org/resource/Lugo,_Emilia-Romagna",http://dbpedia.org/resource/Italy,,1973,http://dbpedia.org/resource/Bicycle,,,
DBpedia_Company_7770,http://dbpedia.org/resource/City_National_Bank_(California),"525;;Los Angeles, California 90071",,Alfred S. Hart;;Benjamin N. Maltz;;Bram Goldsmith;;Russell Goldsmith,,,,,3.20E+10
DBpedia_Company_7771,http://dbpedia.org/resource/Judgement_Records,,,,,,,,
DBpedia_Company_7772,http://dbpedia.org/resource/Travertine_Mart,"http://dbpedia.org/resource/Florida;;http://dbpedia.org/resource/Hallandale_Beach,_Florida",U.S.,,,http://dbpedia.org/resource/Final_good,,,
DBpedia_Company_7773,http://dbpedia.org/resource/Kering,http://dbpedia.org/resource/France;;http://dbpedia.org/resource/Paris,,François-Henri Pinault,1963,http://dbpedia.org/resource/Department_store,9.74E+09,33000,2.47E+10
