DBPedia_Company_ID,company,locationCity,locationCountry,keyPeople,foundingYear,industry,revenue,numberOfEmployees,asset
DBPedia_Company_121,http://dbpedia.org/resource/Abingdon_Motorcycles,http://dbpedia.org/resource/Birmingham,UK,,1903,http://dbpedia.org/resource/Motorcycle,,,
DBPedia_Company_122,http://dbpedia.org/resource/ABKCO_Records,http://dbpedia.org/resource/New_York_City,USA,,1961,,,43,
DBPedia_Company_123,http://dbpedia.org/resource/ABM_United_Kingdom_Limited,http://dbpedia.org/resource/Nottingham,http://dbpedia.org/resource/United_Kingdom,Declan McGrath;;John Mills,1992,http://dbpedia.org/resource/Commerce;;http://dbpedia.org/resource/Government;;http://dbpedia.org/resource/Information_technology;;http://dbpedia.org/resource/Law_enforcement_agency;;http://dbpedia.org/resource/Security,4,60,
DBPedia_Company_124,http://dbpedia.org/resource/Abound_Solar,"http://dbpedia.org/resource/Loveland,_Colorado",U.S.,Craig Witsoe,2007,http://dbpedia.org/resource/Solar_energy,,,
DBPedia_Company_125,http://dbpedia.org/resource/About.com,http://dbpedia.org/resource/New_York;;http://dbpedia.org/resource/New_York_City,United States,Barry Diller;;Matthew Burris;;Neil Vogel;;Scott Kim,1997,,,,
DBPedia_Company_126,http://dbpedia.org/resource/ABRSM,24;;London;;W1B 1LU,United Kingdom,John Holmes;;Michael Elliott;;http://dbpedia.org/resource/Colette_Bowe,1889,http://dbpedia.org/resource/Music_education,,,
DBPedia_Company_127,http://dbpedia.org/resource/ABS_Friction,http://dbpedia.org/resource/Guelph,http://dbpedia.org/resource/Canada,,1995,,,,
DBPedia_Company_128,http://dbpedia.org/resource/ABS-CBN_Convergence,"ABS-CBN Broadcasting Centre, Sgt. Esguerra Ave. corner Mother Ignacia St., Barangay South Triangle, Diliman, Quezon City",http://dbpedia.org/resource/Philippines,Carlo Katigbak,2011,http://dbpedia.org/resource/Telecommunication,,,
DBPedia_Company_129,http://dbpedia.org/resource/ABS-CBN_Interactive,http://dbpedia.org/resource/Quezon_City,http://dbpedia.org/resource/Philippines,Consuelo N. Lopez,,http://dbpedia.org/resource/New_media,,,
DBPedia_Company_130,http://dbpedia.org/resource/ABS-CBNmobile,"ABS-CBN Broadcasting Centre, Sgt. Esguerra Ave. corner Mother Ignacia St., Barangay South Triangle, Diliman, Quezon City",http://dbpedia.org/resource/Philippines,Carlo Katigbak,2013,http://dbpedia.org/resource/Telecommunication,,,
