"[0] CompanyNameComparator","[1] CompanyCountriesComparator","[2] CompanyIndustriesComparator","[3] CompanyNumericAttributeComparator","[4] CompanyNumericAttributeComparator","finalValue","id1","id2","isMatch","label"
"0.1428571428571429","0.0","0.0","0.0","0.0","-0.057714285714285676","Forbes_Company_1938","Freebase_Company_1137","false","0"
"0.1428571428571429","0.0","0.20588235294117652","0.0","0.0","-0.0023319327731091896","Forbes_Company_1216","Freebase_Company_841","false","0"
"1.0","1.0","0.6666666666666667","0.0","0.0","1.0683333333333334","Forbes_Company_28","Freebase_Company_627","true","1"
"1.0","1.0","0.6086956521739131","0.32321654758537577","0.0","1.0527391304347826","Forbes_Company_143","Freebase_Company_301","true","1"
"0.6666666666666667","1.0","0.6666666666666667","0.5336098310527436","0.0","0.7876666666666667","Forbes_Company_38","Freebase_Company_3023","true","1"
"1.0","1.0","0.4736842105263158","0.0","0.0","1.016421052631579","Forbes_Company_84","Freebase_Company_467","true","1"
"0.48","1.0","0.0","0.0","0.21765601217656017","0.45116","Forbes_Company_1931","Freebase_Company_1388","false","0"
"1.0","1.0","0.631578947368421","0.0","0.0","1.058894736842105","Forbes_Company_79","Freebase_Company_2929","true","1"
"0.5","0.0","0.0","0.0","0.0","0.243","Forbes_Company_1982","Freebase_Company_1518","false","0"
"0.7857142857142857","1.0","0.43999999999999995","0.0","0.0","0.8269314285714287","Forbes_Company_119","Freebase_Company_2040","true","1"
"1.0","1.0","0.36","0.0","0.0","0.9858399999999999","Forbes_Company_8","Freebase_Company_3077","true","1"
"1.0","1.0","0.6","0.0","0.0","1.0504","Forbes_Company_156","Freebase_Company_2828","true","1"
"0.1428571428571429","0.0","0.3571428571428571","0.0","0.0","0.038357142857142895","Forbes_Company_1217","Freebase_Company_842","false","0"
"0.33333333333333337","1.0","0.0714285714285714","0.7209772157581653","0.27725714285714287","0.34688095238095235","Forbes_Company_1223","Freebase_Company_1500","false","0"
"1.0","1.0","0.40909090909090906","0.0","0.0","0.9990454545454545","Forbes_Company_1940","Freebase_Company_123","true","0"
"1.0","1.0","0.34615384615384615","0.5183168316831683","0.0","0.9821153846153845","Forbes_Company_48","Freebase_Company_463","true","1"
"0.47058823529411764","0.0","0.33333333333333337","0.2656946132037262","0.0","0.3079019607843137","Forbes_Company_1936","Freebase_Company_144","false","0"
"1.0","1.0","0.6190476190476191","0.7067865963799904","0.8883333333333333","1.0555238095238095","Forbes_Company_33","Freebase_Company_306","true","1"
"1.0","0.0","0.36","0.0","0.0","0.76084","Forbes_Company_65","Freebase_Company_337","true","1"
"0.4545454545454546","0.0","0.2857142857142857","0.0","0.0","0.2815844155844156","Forbes_Company_1941","Freebase_Company_2198","false","0"
"0.9333333333333333","1.0","0.36363636363636365","0.0","0.0","0.9306848484848483","Forbes_Company_89","Freebase_Company_774","true","1"
"1.0","1.0","0.0","0.0","0.0","0.8889999999999999","Forbes_Company_481","Freebase_Company_2053","true","1"
"0.11111111111111116","0.0","0.23809523809523814","0.0","0.0","-0.02039682539682533","Forbes_Company_1934","Freebase_Company_1543","false","0"
"0.4285714285714286","1.0","0.0","0.0","0.0","0.4078571428571429","Forbes_Company_1979","Freebase_Company_3104","false","0"
"1.0","1.0","0.25","0.0","0.0","0.9562499999999999","Forbes_Company_86","Freebase_Company_2949","true","1"
"1.0","1.0","0.09999999999999998","0.5791093647675181","0.37848366796523825","0.9158999999999999","Forbes_Company_39","Freebase_Company_1012","true","1"
"0.6","0.0","0.25","0.0","0.0","0.39444999999999997","Forbes_Company_39","Freebase_Company_1013","false","0"
"0.20833333333333337","0.0","0.0","0.0","0.0","-0.0025833333333332986","Forbes_Company_1971","Freebase_Company_1524","false","0"
"0.2272727272727273","0.0","0.2727272727272727","0.0","0.0","0.08672727272727275","Forbes_Company_1192","Freebase_Company_1395","false","0"
"0.2222222222222222","0.0","0.08333333333333337","0.0","0.0","0.03152777777777778","Forbes_Company_1208","Freebase_Company_2403","false","0"
"0.8095238095238095","1.0","0.2142857142857143","0.0","0.0","0.7862619047619047","Forbes_Company_41","Freebase_Company_1547","true","1"
"1.0","1.0","0.25","0.07193577981651378","0.2605294117647059","0.9562499999999999","Forbes_Company_133","Freebase_Company_1423","true","1"
"1.0","1.0","0.5384615384615384","0.5259893048128342","0.1568627450980392","1.0338461538461536","Forbes_Company_170","Freebase_Company_179","true","1"
"1.0","1.0","0.36","0.742933049946865","0.4726865671641791","0.9858399999999999","Forbes_Company_16","Freebase_Company_660","true","1"
"1.0","1.0","0.4","0.0","0.0","0.9965999999999999","Forbes_Company_1981","Freebase_Company_666","true","1"
"0.09999999999999998","0.0","0.0","0.0","0.0","-0.09380000000000001","Forbes_Company_1949","Freebase_Company_1537","false","0"
"0.19999999999999996","0.0","0.0","0.0","0.0","-0.009600000000000025","Forbes_Company_1932","Freebase_Company_1325","false","0"
"0.5789473684210527","1.0","0.30000000000000004","0.0","0.0","0.6151736842105263","Forbes_Company_1211","Freebase_Company_1363","false","0"
"0.8333333333333334","1.0","1.0","0.8034205231388329","0.972037037037037","1.0176666666666667","Forbes_Company_36","Freebase_Company_1991","true","1"
"1.0","1.0","0.15625","0.8149822361546499","0.0","0.9310312499999999","Forbes_Company_138","Freebase_Company_1367","true","1"
"1.0","0.0","0.6521739130434783","0.9271051529116046","0.0","0.8394347826086956","Forbes_Company_116","Freebase_Company_1233","true","1"
"1.0","0.0","0.5263157894736843","0.0","0.0","0.805578947368421","Forbes_Company_1202","Freebase_Company_1553","true","0"
"0.125","0.0","0.18181818181818177","0.0","0.0","-0.0238409090909091","Forbes_Company_1246","Freebase_Company_583","false","0"
"0.1333333333333333","0.0","0.09523809523809523","0.0","0.0","-0.040114285714285734","Forbes_Company_1946","Freebase_Company_2312","false","0"
"1.0","1.0","0.33333333333333337","0.0","0.373","0.9786666666666666","Forbes_Company_55","Freebase_Company_2374","true","1"
"0.2068965517241379","0.0","0.0","0.0","0.0","-0.0037931034482758808","Forbes_Company_1221","Freebase_Company_706","false","0"
"1.0","1.0","0.2857142857142857","0.0","0.0","0.9658571428571427","Forbes_Company_18","Freebase_Company_623","true","1"
"1.0","1.0","1.0","0.0","0.0","1.158","Forbes_Company_81","Freebase_Company_2784","true","1"
"1.0","1.0","0.6785714285714286","0.7779084967320261","0.0","1.0715357142857143","Forbes_Company_462","Freebase_Company_2540","true","1"
"1.0","1.0","0.2857142857142857","0.19856622114216282","0.0","0.9658571428571427","Forbes_Company_21","Freebase_Company_1191","true","1"
"0.8235294117647058","0.0","0.2222222222222222","0.006747638326585648","0.8666666666666667","0.57518954248366","Forbes_Company_63","Freebase_Company_321","false","1"
"0.15384615384615385","0.0","0.11428571428571432","0.0","0.0","-0.01771868131868129","Forbes_Company_1226","Freebase_Company_1409","false","0"
"0.1333333333333333","0.0","0.0","0.0","0.0","-0.06573333333333335","Forbes_Company_1203","Freebase_Company_713","false","0"
"0.0714285714285714","0.0","0.1428571428571429","0.0","0.0","-0.07942857142857143","Forbes_Company_1242","Freebase_Company_2539","false","0"
"0.7142857142857143","1.0","0.30434782608695654","0.0","0.0","0.7302981366459628","Forbes_Company_107","Freebase_Company_2240","true","1"
"0.5882352941176471","0.0","0.19047619047619047","0.0","0.0","0.3685322128851541","Forbes_Company_1976","Freebase_Company_170","false","0"
"0.0","0.0","0.0","0.0","0.0","-0.178","Forbes_Company_1244","Freebase_Company_521","false","0"
"1.0","1.0","0.26086956521739135","0.0","0.0","0.9591739130434782","Forbes_Company_137","Freebase_Company_2790","true","1"
"0.125","0.0","0.0","0.0","0.0","-0.07275","Forbes_Company_1225","Freebase_Company_1410","false","0"
"0.09090909090909094","0.0","0.1785714285714286","0.0","0.0","-0.05341883116883112","Forbes_Company_1975","Freebase_Company_1250","false","0"
"1.0","1.0","0.20512820512820518","0.0","0.0","0.9441794871794871","Forbes_Company_57","Freebase_Company_707","true","1"
"1.0","1.0","0.2222222222222222","0.0","0.0","0.9487777777777777","Forbes_Company_109","Freebase_Company_2344","true","1"
"1.0","1.0","0.34615384615384615","0.13999235181644365","0.0","0.9821153846153845","Forbes_Company_19","Freebase_Company_3025","true","1"
"0.625","1.0","0.09999999999999998","0.4672049144361562","0.0","0.6001500000000001","Forbes_Company_25","Freebase_Company_2881","false","1"
"1.0","1.0","0.6666666666666667","0.0","0.0","1.0683333333333334","Forbes_Company_150","Freebase_Company_632","true","1"
"0.36","0.0","0.19047619047619047","0.0","0.0","0.17635809523809526","Forbes_Company_1239","Freebase_Company_2445","false","0"
"0.2222222222222222","0.0","0.0","0.0","0.0","0.009111111111111098","Forbes_Company_1195","Freebase_Company_696","false","0"
"0.1333333333333333","0.0","0.0","0.0","0.0","-0.06573333333333335","Forbes_Company_1193","Freebase_Company_2167","false","0"
"0.5555555555555556","0.0","0.35","0.0","0.0","0.3839277777777778","Forbes_Company_1218","Freebase_Company_758","false","0"
"1.0","1.0","0.4444444444444444","0.01489707994255629","0.0","1.0085555555555554","Forbes_Company_22","Freebase_Company_2425","true","1"
"1.0","1.0","0.36363636363636365","0.0","0.0","0.9868181818181817","Forbes_Company_32","Freebase_Company_1866","true","1"
"1.0","1.0","0.34615384615384615","0.8771929824561404","0.0","0.9821153846153845","Forbes_Company_87","Freebase_Company_1415","true","1"
"1.0","1.0","0.6666666666666667","0.970905678085406","0.0","1.0683333333333334","Forbes_Company_145","Freebase_Company_850","true","1"
"0.05882352941176472","0.0","0.2941176470588235","0.0","0.0","-0.049352941176470586","Forbes_Company_1233","Freebase_Company_387","false","0"
"1.0","1.0","0.1428571428571429","0.6159695817490494","0.0","0.9274285714285714","Forbes_Company_163","Freebase_Company_847","true","1"
"0.2142857142857143","0.0","0.25","0.0","0.0","0.06967857142857145","Forbes_Company_1968","Freebase_Company_2712","false","0"
"0.631578947368421","1.0","0.5185185185185186","0.7060923076923077","0.0","0.7182709551656921","Forbes_Company_111","Freebase_Company_2033","true","1"
"0.75","0.0","0.36363636363636365","0.0","0.0","0.5513181818181818","Forbes_Company_32","Freebase_Company_1867","false","0"
"0.19999999999999996","0.0","0.38888888888888884","0.0","0.0","0.09501111111111107","Forbes_Company_1995","Freebase_Company_2374","false","0"
"0.0","1.0","0.19047619047619047","0.0","0.04613453290093106","0.09823809523809525","Forbes_Company_1210","Freebase_Company_1643","false","0"
"0.1333333333333333","0.0","0.2142857142857143","0.0","0.5142666666666666","-0.008090476190476203","Forbes_Company_1206","Freebase_Company_1402","false","0"
"1.0","1.0","0.4444444444444444","0.0","0.0","1.0085555555555554","Forbes_Company_154","Freebase_Company_2256","true","1"
"0.2666666666666667","0.0","0.1428571428571429","0.20788235294117652","0.0","0.08496190476190482","Forbes_Company_1970","Freebase_Company_1533","false","0"
"0.05882352941176472","0.0","0.31818181818181823","0.0","0.0","-0.04287967914438501","Forbes_Company_1933","Freebase_Company_1","false","0"
"0.0714285714285714","0.0","0.0","0.0","0.0","-0.11785714285714288","Forbes_Company_1965","Freebase_Company_2708","false","0"
"0.7333333333333334","1.0","0.34615384615384615","0.5975870858113849","0.0","0.7575820512820514","Forbes_Company_70","Freebase_Company_1382","true","1"
"0.09090909090909094","0.0","0.41666666666666663","0.0","0.0","0.010628787878787904","Forbes_Company_1989","Freebase_Company_1786","false","0"
"0.1875","0.0","0.1578947368421053","0.0","0.0","0.022348684210526326","Forbes_Company_1930","Freebase_Company_1609","false","0"
"1.0","1.0","0.33333333333333337","0.0","0.0655","0.9786666666666666","Forbes_Company_146","Freebase_Company_339","true","1"
"0.1578947368421053","0.0","0.0","0.0","0.0","-0.045052631578947316","Forbes_Company_1200","Freebase_Company_358","false","0"
"1.0","0.0","0.2272727272727273","0.0","0.0","0.7251363636363636","Forbes_Company_1212","Freebase_Company_1906","true","1"
"0.3076923076923077","0.0","0.050000000000000044","0.0","0.0","0.09452692307692312","Forbes_Company_1935","Freebase_Company_220","false","0"
"0.19999999999999996","0.0","0.14814814814814814","0.0","0.0","0.03025185185185183","Forbes_Company_1973","Freebase_Company_1525","false","0"
"1.0","1.0","0.2857142857142857","0.0","0.0","0.9658571428571427","Forbes_Company_151","Freebase_Company_2069","true","1"
"0.38888888888888884","0.0","0.0","0.0","0.0","0.14944444444444438","Forbes_Company_1964","Freebase_Company_2000","false","0"
"0.5","0.0","0.0","0.0","0.0","0.243","Forbes_Company_1944","Freebase_Company_2466","false","0"
"0.16666666666666663","0.0","0.19999999999999996","0.0","0.0","0.016133333333333312","Forbes_Company_1213","Freebase_Company_881","false","0"
"0.6153846153846154","0.0","0.0","0.0","0.0","0.3401538461538462","Forbes_Company_1224","Freebase_Company_2112","false","0"
"0.125","0.0","0.0","0.0","0.0","-0.07275","Forbes_Company_1929","Freebase_Company_1607","false","0"
"0.18181818181818177","0.0","0.15384615384615385","0.7001545595054095","0.0","0.01647552447552445","Forbes_Company_1974","Freebase_Company_2892","false","0"
"0.10526315789473684","0.0","0.2222222222222222","0.0","0.0","-0.029590643274853806","Forbes_Company_1229","Freebase_Company_297","false","0"
"0.13043478260869568","0.0","0.08333333333333337","0.0","9.94399999E8","-0.045757246376811556","Forbes_Company_1969","Freebase_Company_1530","false","0"
"0.33333333333333337","0.2","0.0","0.0","0.0","0.1476666666666667","Forbes_Company_1961","Freebase_Company_2268","false","0"
"1.0","0.0","0.10526315789473684","0.0","0.0","0.6923157894736841","Forbes_Company_1937","Freebase_Company_1299","false","1"
