"Honda Motor","Honda Motor Company, Ltd","0.5436040432206344"
"ConocoPhillips","ConocoPhillips","0.8131147540983606"
"Amazon.com","Amazon.com","0.8153058321479375"
"Comcast","Comcast","0.8089991445680069"
"BMW Group","BMW","0.8213750000000001"
"Fujitsu","Fujitsu","0.8429497033488863"
"Adobe Systems","3D Systems","0.5234000779119595"
"Adobe Systems","Adobe Systems","0.8161066666666668"
"ING Group","ING Group","0.8357804593226937"
"Iberdrola","Iberdrola","0.8143629343629344"
"BP","BP","0.8042857142857143"
"Quinenco","Quiñenco","0.7496507936507937"
"CA","CA, Inc.","0.8143157894736842"
"Ericsson","Ericsson","0.864712420834949"
"Bank of China","Bank of Beijing","0.5011428571428572"
"Teliasonera","TeliaSonera","0.8584340298544273"
"GDF SUEZ","GDF Suez","0.796"
"SVB Financial Group","Ally Financial Inc.","0.5189444444444444"
"Verisk Analytics","Host Analytics Inc","0.5091447048902938"
"Celanese","Celanese","0.8204377938378961"
"Deutsche Telekom","Deutsche Telekom","0.8420000000000001"
"RWE Group","REWE Group","0.5480999999999999"
"Hitachi","Hitachi","0.8051555555555556"
"Hugo Boss","Hugo Boss","0.8177500000000001"
"PetroChina","PetroChina","0.8088888888888889"
"Zions Bancorp","U.S. Bancorp","0.5201534332364125"
"Home Depot","The Home Depot","0.8180814059639228"
"Astellas Pharma","Astellas Pharma","0.8686666213367784"
"Hewlett-Packard","Hewlett-Packard","0.8502741496235382"
"Nokia","Nokia","0.8473560424711486"
"L'OrÃ©al Group","L'Oréal","0.541192536047498"
"Valero Energy","Valero Energy","0.8042857142857143"
"Fidelity National Financial","Fidelity National Financial","0.8688347668628339"
"Whole Foods Market","Whole Foods Market","0.8056666666666668"
"Metso","Metso","0.8273110539845758"
"Agilent Technologies","Akamai Technologies","0.5136405687853349"
"Agilent Technologies","United Technologies Corporation","0.5431081967213114"
"Aberdeen Asset Management","Arabesque Asset Management","0.5963999999999999"
"General Growth Properties","General Growth Properties","0.8346666666666667"
"Chevron","Chevron Corporation","0.8128968903436989"
"Morgan Stanley","Morgan Stanley","0.8633864928581334"
"Dow Chemical","Dow Chemical Company","0.8092056921086676"
"Omnicom Group","Omnicom Group","0.890776025236593"
"NetApp","NetApp","0.8593783195472355"
