"[0] CompanyNameComparator","[1] CompanyCountriesComparator","[2] CompanyIndustriesComparator","[3] CompanyNumericAttributeComparator","[4] CompanyNumericAttributeComparator","[5] CompanyDateFoundedComparator","[6] CompanyKeyPeopleComparator","[7] CompanyLocationComparatorJaccard","finalValue","id1","id2","isMatch","label"
"1.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","1.03","DBPedia_Company_7828","Freebase_Company_1567","true","1"
"1.0","1.0","0.3333333333333333","0.0","0.0","1.0","0.31707317073170727","1.0","1.157869918699187","DBPedia_Company_9272","Freebase_Company_1866","true","1"
"0.4","0.0","0.2777777777777778","0.0","0.0","0.0","0.0","0.0","0.14754444444444445","DBPedia_Company_6678","Freebase_Company_1361","false","0"
"0.16666666666666663","0.0","0.38888888888888884","0.0","0.0","0.0","0.0","0.0","-0.010444444444444485","DBPedia_Company_13860","Freebase_Company_2445","false","0"
"0.5454545454545454","0.0","0.0","0.0","0.0","0.0","0.2142857142857143","0.0","0.32160389610389606","DBPedia_Company_1363","Freebase_Company_273","false","0"
"0.08333333333333337","0.2","0.6111111111111112","0.0","0.0","0.0","0.0","0.0","-0.04470555555555554","DBPedia_Company_6678","Freebase_Company_2464","false","0"
"0.09999999999999998","1.0","0.33333333333333337","0.0","0.0","0.0","0.17543859649122806","0.0","0.09637368421052628","DBPedia_Company_7554","Freebase_Company_2926","false","0"
"0.2142857142857143","0.0","0.07692307692307694","0.0","0.0","0.0","0.08651911468812877","0.0","0.047183640303358594","DBPedia_Company_983","Freebase_Company_201","false","0"
"1.0","1.0","0.5714285714285714","0.0","0.0","1.0","0.0","1.0","1.0442857142857143","DBPedia_Company_8058","Freebase_Company_1644","true","1"
"1.0","1.0","0.375","0.0","0.0","0.0","1.0","1.0","1.246375","DBPedia_Company_6924","Freebase_Company_1425","true","1"
"0.2142857142857143","0.0","0.3125","0.0","0.0","0.0","0.2142857142857143","0.0","0.10124107142857142","DBPedia_Company_3557","Freebase_Company_735","false","0"
"0.5555555555555556","1.0","0.19999999999999996","0.0","0.0","0.0","1.0","0.0","0.7177777777777777","DBPedia_Company_8908","Freebase_Company_1785","true","1"
"0.26086956521739135","0.0","0.0","0.0","0.0","0.0","0.10526315789473684","0.0","0.08442334096109841","DBPedia_Company_5304","Freebase_Company_1090","false","0"
"0.375","0.0","0.15384615384615385","0.0","0.0","0.0","0.3571428571428571","0.0","0.2618640109890109","DBPedia_Company_10829","Freebase_Company_2148","false","0"
"1.0","1.0","1.0","0.9967447916666666","0.9967447916666666","1.0","1.0","1.0","1.432","DBPedia_Company_1605","Freebase_Company_463","true","1"
"0.2142857142857143","0.2","0.2666666666666667","0.0","0.0","0.5","0.19999999999999996","0.0","0.19730952380952377","DBPedia_Company_1493","Freebase_Company_301","false","0"
"0.1428571428571429","1.0","0.0","0.0","0.0","1.0","0.12582781456953643","0.0","0.26886565752128666","DBPedia_Company_3635","Freebase_Company_783","false","0"
"1.0","1.0","0.0","0.0","0.0","0.6","0.0","1.0","0.9619999999999999","DBPedia_Company_8766","Freebase_Company_1758","true","1"
"0.07692307692307687","0.0","0.2777777777777778","0.0","0.0","0.0","0.0","0.0","-0.0750555555555556","DBPedia_Company_6359","Freebase_Company_632","false","0"
"0.8461538461538461","1.0","0.19047619047619047","0.45007633587786255","0.45007633587786255","0.0","0.11111111111111116","0.0","0.5826507936507935","DBPedia_Company_4201","Freebase_Company_839","false","0"
"1.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","1.214","DBPedia_Company_13717","Freebase_Company_2720","true","1"
"1.0","0.0","0.6666666666666666","0.0","0.0","1.0","0.4571428571428572","1.0","1.131009523809524","DBPedia_Company_9168","Freebase_Company_1837","true","1"
"0.06666666666666665","0.0","0.15384615384615385","0.0","0.0","0.75","0.0","0.0","0.042279487179487166","DBPedia_Company_3513","Freebase_Company_1071","false","0"
"1.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","1.03","DBPedia_Company_11498","Freebase_Company_2320","true","1"
"0.3076923076923077","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.07699999999999999","DBPedia_Company_1882","Freebase_Company_383","false","0"
"0.5384615384615384","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.23599999999999993","DBPedia_Company_14544","Freebase_Company_2901","false","0"
"1.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.8119999999999999","DBPedia_Company_3226","Freebase_Company_648","true","1"
